,index,Código entidad,Entidad,Indicador,Valor,Año
1008,1008,5004,Abriaquí,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2021
1009,1009,5142,Caracolí,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2021
1010,1010,5425,Maceo,Incidencia de desnutrición aguda en población menor de 5 años,134.7708895,2021
1011,1011,5579,Puerto Berrío,Incidencia de desnutrición aguda en población menor de 5 años,499.334221,2021
1012,1012,5059,Armenia,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2021
1013,1013,5736,Segovia,Incidencia de desnutrición aguda en población menor de 5 años,189.4451962,2021
1014,1014,5308,Girardota,Incidencia de desnutrición aguda en población menor de 5 años,156.5435191,2021
1015,1015,5604,Remedios,Incidencia de desnutrición aguda en población menor de 5 años,229.7341648,2021
1016,1016,5209,Concordia,Incidencia de desnutrición aguda en población menor de 5 años,68.25938567,2021
1017,1017,5079,Barbosa,Incidencia de desnutrición aguda en población menor de 5 años,124.6882793,2021
1018,1018,5628,Sabanalarga,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2021
1019,1019,5761,Sopetrán,Incidencia de desnutrición aguda en población menor de 5 años,93.37068161,2021
1020,1020,5400,La Unión,Incidencia de desnutrición aguda en población menor de 5 años,64.35006435,2021
1021,1021,5440,Marinilla,Incidencia de desnutrición aguda en población menor de 5 años,138.9440254,2021
1022,1022,5120,Cáceres,Incidencia de desnutrición aguda en población menor de 5 años,217.8056085,2021
1023,1023,5376,La Ceja del Tambo,Incidencia de desnutrición aguda en población menor de 5 años,450.9018036,2021
1024,1024,5250,El Bagre,Incidencia de desnutrición aguda en población menor de 5 años,32.25286244,2021
1025,1025,5234,Dabeiba,Incidencia de desnutrición aguda en población menor de 5 años,227.2727273,2021
1026,1026,5113,Buriticá,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2022
1027,1027,5628,Sabanalarga,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2022
1028,1028,5321,Guatapé,Incidencia de desnutrición aguda en población menor de 5 años,526.3157895,2022
1029,1029,5658,San José de la Montaña,Incidencia de desnutrición aguda en población menor de 5 años,318.4713376,2022
1030,1030,5854,Valdivia,Incidencia de desnutrición aguda en población menor de 5 años,143.0615165,2022
1031,1031,5034,Andes,Incidencia de desnutrición aguda en población menor de 5 años,429.4681203,2022
1032,1032,5858,Vegachí,Incidencia de desnutrición aguda en población menor de 5 años,782.122905,2022
1033,1033,5842,Uramita,Incidencia de desnutrición aguda en población menor de 5 años,295.8579882,2022
1034,1034,5145,Caramanta,Incidencia de desnutrición aguda en población menor de 5 años,374.5318352,2022
1035,1035,5861,Venecia,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2022
1036,1036,5697,El Santuario,Incidencia de desnutrición aguda en población menor de 5 años,565.1397977,2022
1037,1037,5585,Puerto Nare,Incidencia de desnutrición aguda en población menor de 5 años,448.0286738,2022
1038,1038,5628,Sabanalarga,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2018
1039,1039,5790,Tarazá,Incidencia de desnutrición aguda en población menor de 5 años,602.6113157,2018
1040,1040,5579,Puerto Berrío,Incidencia de desnutrición aguda en población menor de 5 años,132.4503311,2018
1041,1041,5467,Montebello,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2018
1042,1042,5885,Yalí,Incidencia de desnutrición aguda en población menor de 5 años,463.6785162,2018
1043,1043,5234,Dabeiba,Incidencia de desnutrición aguda en población menor de 5 años,481.6955684,2018
1044,1044,5686,Santa Rosa de Osos,Incidencia de desnutrición aguda en población menor de 5 años,362.6772173,2018
1045,1045,5658,San José de la Montaña,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2018
1046,1046,5615,Rionegro,Incidencia de desnutrición aguda en población menor de 5 años,454.2106555,2018
1047,1047,5147,Carepa,Incidencia de desnutrición aguda en población menor de 5 años,212.3142251,2018
1048,1048,5206,Concepción,Incidencia de desnutrición aguda en población menor de 5 años,287.3563218,2018
1049,1049,5321,Guatapé,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2018
1050,1050,5440,Marinilla,Incidencia de desnutrición aguda en población menor de 5 años,416.4187983,2018
1051,1051,5031,Amalfi,Incidencia de desnutrición aguda en población menor de 5 años,47.1475719,2018
1052,1052,5190,Cisneros,Incidencia de desnutrición aguda en población menor de 5 años,312.9890454,2018
1053,1053,5631,Sabaneta,Incidencia de desnutrición aguda en población menor de 5 años,41.5282392,2018
1054,1054,5361,Ituango,Incidencia de desnutrición aguda en población menor de 5 años,443.1314623,2018
1055,1055,5107,Briceño,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2018
1056,1056,5093,Betulia,Incidencia de desnutrición aguda en población menor de 5 años,72.46376812,2018
1057,1057,5030,Amagá,Incidencia de desnutrición aguda en población menor de 5 años,152.2070015,2021
1058,1058,5893,Yondó,Incidencia de desnutrición aguda en población menor de 5 años,209.5557418,2021
1059,1059,5856,Valparaíso,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2021
1060,1060,5318,Guarne,Incidencia de desnutrición aguda en población menor de 5 años,241.1575563,2021
1061,1061,5809,Titiribí,Incidencia de desnutrición aguda en población menor de 5 años,177.9359431,2021
1062,1062,5495,Nechí,Incidencia de desnutrición aguda en población menor de 5 años,217.4588381,2021
1063,1063,5237,Donmatías,Incidencia de desnutrición aguda en población menor de 5 años,278.1641168,2021
1064,1064,5895,Zaragoza,Incidencia de desnutrición aguda en población menor de 5 años,355.1824346,2021
1065,1065,5659,San Juan de Urabá,Incidencia de desnutrición aguda en población menor de 5 años,843.7123343,2021
1066,1066,5306,Giraldo,Incidencia de desnutrición aguda en población menor de 5 años,190.1140684,2019
1067,1067,5631,Sabaneta,Incidencia de desnutrición aguda en población menor de 5 años,106.7235859,2022
1068,1068,5172,Chigorodó,Incidencia de desnutrición aguda en población menor de 5 años,752.1489971,2022
1069,1069,5809,Titiribí,Incidencia de desnutrición aguda en población menor de 5 años,181.8181818,2022
1070,1070,5887,Yarumal,Incidencia de desnutrición aguda en población menor de 5 años,641.2311638,2022
1071,1071,5541,Peñol,Incidencia de desnutrición aguda en población menor de 5 años,505.6890013,2022
1072,1072,5895,Zaragoza,Incidencia de desnutrición aguda en población menor de 5 años,229.58347,2022
1073,1073,5411,Liborina,Incidencia de desnutrición aguda en población menor de 5 años,132.2751323,2017
1074,1074,5837,Turbo,Incidencia de desnutrición aguda en población menor de 5 años,55.79578742,2017
1075,1075,5190,Cisneros,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1076,1076,5631,Sabaneta,Incidencia de desnutrición aguda en población menor de 5 años,63.81620932,2017
1077,1077,5142,Caracolí,Incidencia de desnutrición aguda en población menor de 5 años,280.1120448,2017
1078,1078,5690,Santo Domingo,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1079,1079,5887,Yarumal,Incidencia de desnutrición aguda en población menor de 5 años,62.59780908,2017
1080,1080,5107,Briceño,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1081,1081,5674,San Vicente Ferrer,Incidencia de desnutrición aguda en población menor de 5 años,60.06006006,2017
1082,1082,5059,Armenia,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1083,1083,5113,Buriticá,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1084,1084,5390,La Pintada,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1085,1085,5120,Cáceres,Incidencia de desnutrición aguda en población menor de 5 años,834.028357,2017
1086,1086,5150,Carolina del Príncipe,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1087,1087,5313,Granada,Incidencia de desnutrición aguda en población menor de 5 años,94.16195857,2017
1088,1088,5658,San José de la Montaña,Incidencia de desnutrición aguda en población menor de 5 años,315.4574132,2017
1089,1089,5591,Puerto Triunfo,Incidencia de desnutrición aguda en población menor de 5 años,189.3939394,2017
1090,1090,5736,Segovia,Incidencia de desnutrición aguda en población menor de 5 años,54.8696845,2017
1091,1091,5154,Caucasia,Incidencia de desnutrición aguda en población menor de 5 años,33.24099723,2017
1092,1092,5282,Fredonia,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1093,1093,5091,Betania,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2017
1094,1094,5861,Venecia,Incidencia de desnutrición aguda en población menor de 5 años,541.5162455,2017
1095,1095,5475,Murindó,Incidencia de desnutrición aguda en población menor de 5 años,113.2502831,2017
1096,1096,5664,San Pedro de los Milagros,Incidencia de desnutrición aguda en población menor de 5 años,120.9189843,2017
1097,1097,5310,Gómez Plata,Incidencia de desnutrición aguda en población menor de 5 años,324.1491086,2017
1098,1098,5656,San Jerónimo,Incidencia de desnutrición aguda en población menor de 5 años,270.2702703,2018
1099,1099,5237,Donmatías,Incidencia de desnutrición aguda en población menor de 5 años,69.10850035,2018
1100,1100,5856,Valparaíso,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2018
1101,1101,5480,Mutatá,Incidencia de desnutrición aguda en población menor de 5 años,758.396533,2018
1102,1102,5059,Armenia,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2018
1103,1103,5376,La Ceja del Tambo,Incidencia de desnutrición aguda en población menor de 5 años,602.2584693,2018
1104,1104,5411,Liborina,Incidencia de desnutrición aguda en población menor de 5 años,267.0226969,2018
1105,1105,5360,Itagüí,Incidencia de desnutrición aguda en población menor de 5 años,194.7358502,2018
1106,1106,5490,Necoclí,Incidencia de desnutrición aguda en población menor de 5 años,357.9240406,2018
1107,1107,5306,Giraldo,Incidencia de desnutrición aguda en población menor de 5 años,578.0346821,2018
1108,1108,5756,Sonsón,Incidencia de desnutrición aguda en población menor de 5 años,364.4314869,2018
1109,1109,5134,Campamento,Incidencia de desnutrición aguda en población menor de 5 años,120.9189843,2018
1110,1110,5670,San Roque,Incidencia de desnutrición aguda en población menor de 5 años,114.8765078,2019
1111,1111,5145,Caramanta,Incidencia de desnutrición aguda en población menor de 5 años,3533.568905,2019
1112,1112,5756,Sonsón,Incidencia de desnutrición aguda en población menor de 5 años,256.8807339,2019
1113,1113,5411,Liborina,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2019
1114,1114,5284,Frontino,Incidencia de desnutrición aguda en población menor de 5 años,328.8121661,2019
1115,1115,5240,Ebéjico,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2019
1116,1116,5038,Angostura,Incidencia de desnutrición aguda en población menor de 5 años,512.8205128,2019
1117,1117,5172,Chigorodó,Incidencia de desnutrición aguda en población menor de 5 años,139.6160558,2019
1118,1118,5686,Santa Rosa de Osos,Incidencia de desnutrición aguda en población menor de 5 años,64.9561546,2019
1119,1119,5809,Titiribí,Incidencia de desnutrición aguda en población menor de 5 años,347.2222222,2019
1120,1120,5789,Támesis,Incidencia de desnutrición aguda en población menor de 5 años,220.9944751,2019
1121,1121,5380,La Estrella,Incidencia de desnutrición aguda en población menor de 5 años,213.5738016,2019
1122,1122,5440,Marinilla,Incidencia de desnutrición aguda en población menor de 5 años,272.1088435,2019
1123,1123,5234,Dabeiba,Incidencia de desnutrición aguda en población menor de 5 años,224.2152466,2019
1124,1124,5631,Sabaneta,Incidencia de desnutrición aguda en población menor de 5 años,161.7141702,2019
1125,1125,5858,Vegachí,Incidencia de desnutrición aguda en población menor de 5 años,755.9395248,2019
1126,1126,5607,El Retiro,Incidencia de desnutrición aguda en población menor de 5 años,199.2031873,2019
1127,1127,5895,Zaragoza,Incidencia de desnutrición aguda en población menor de 5 años,63.01197227,2019
1128,1128,5861,Venecia,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2019
1129,1129,5308,Girardota,Incidencia de desnutrición aguda en población menor de 5 años,244.7231569,2019
1130,1130,5885,Yalí,Incidencia de desnutrición aguda en población menor de 5 años,622.0839813,2019
1131,1131,5390,La Pintada,Incidencia de desnutrición aguda en población menor de 5 años,0.0,2019
1132,1132,5088,Bello,Incidencia de desnutrición aguda en población menor de 5 años,302.7446948,2019
